Match_URL,Innings,Bowling_Team,Batting_Team,Bowler,Overs,Maidens,Runs,Wickets,Economy,Dots,Fours,Sixes,WD,NB
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-delhi-capitals-62nd-match-1426300/full-scorecard,2,DC,RCB,Will Jacks,1,0,16,0,16.00,0,0,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-rajasthan-royals-61st-match-1426299/full-scorecard,1,RR,CSK,Tushar Deshpande,4,0,30,2,7.50,10,1,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-rajasthan-royals-61st-match-1426299/full-scorecard,1,RR,CSK,Maheesh Theekshana,4,0,28,0,7.00,9,2,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-rajasthan-royals-61st-match-1426299/full-scorecard,1,RR,CSK,Shardul Thakur,4,0,32,0,8.00,6,2,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-rajasthan-royals-61st-match-1426299/full-scorecard,1,RR,CSK,Simarjeet Singh,4,0,26,3,6.50,13,2,1,4,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-rajasthan-royals-61st-match-1426299/full-scorecard,1,RR,CSK,Ravindra Jadeja,4,0,24,0,6.00,7,0,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-rajasthan-royals-61st-match-1426299/full-scorecard,2,CSK,RR,Trent Boult,2.2,0,24,0,10.28,6,3,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-rajasthan-royals-61st-match-1426299/full-scorecard,2,CSK,RR,Sandeep Sharma,3,0,30,0,10.00,5,3,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-rajasthan-royals-61st-match-1426299/full-scorecard,2,CSK,RR,Ravichandran Ashwin,4,0,35,2,8.75,8,4,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-rajasthan-royals-61st-match-1426299/full-scorecard,2,CSK,RR,Nandre Burger,3,0,21,1,7.00,7,0,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-rajasthan-royals-61st-match-1426299/full-scorecard,2,CSK,RR,Yuzvendra Chahal,4,0,22,1,5.50,8,1,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-rajasthan-royals-61st-match-1426299/full-scorecard,2,CSK,RR,Avesh Khan,2,0,12,0,6.00,3,0,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-mumbai-indians-60th-match-1426298/full-scorecard,1,KKR,MI,Nuwan Thushara,3,0,31,1,10.33,6,2,2,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-mumbai-indians-60th-match-1426298/full-scorecard,1,KKR,MI,Jasprit Bumrah,4,0,39,2,9.75,10,5,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-mumbai-indians-60th-match-1426298/full-scorecard,1,KKR,MI,Anshul Kamboj,3,0,24,1,8.00,7,2,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-mumbai-indians-60th-match-1426298/full-scorecard,1,KKR,MI,Hardik Pandya,3,0,32,0,10.66,6,3,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-mumbai-indians-60th-match-1426298/full-scorecard,1,KKR,MI,Piyush Chawla,3,0,28,2,9.33,7,2,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-mumbai-indians-60th-match-1426298/full-scorecard,2,MI,KKR,Vaibhav Arora,2,0,16,0,8.00,7,1,1,1,1
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-mumbai-indians-60th-match-1426298/full-scorecard,2,MI,KKR,Mitchell Starc,1,0,11,0,11.00,2,2,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-mumbai-indians-60th-match-1426298/full-scorecard,2,MI,KKR,Harshit Rana,3,0,34,2,11.33,7,4,2,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-mumbai-indians-60th-match-1426298/full-scorecard,2,MI,KKR,Sunil Narine,3,0,21,1,7.00,10,2,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-mumbai-indians-60th-match-1426298/full-scorecard,2,MI,KKR,Varun Chakravarthy,4,0,17,2,4.25,12,1,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-mumbai-indians-60th-match-1426298/full-scorecard,2,MI,KKR,Andre Russell,3,0,34,2,11.33,5,3,2,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-chennai-super-kings-59th-match-1426297/full-scorecard,1,GT,CSK,Mitchell Santner,2,0,31,0,15.50,2,3,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-chennai-super-kings-59th-match-1426297/full-scorecard,1,GT,CSK,Tushar Deshpande,4,0,33,2,8.25,6,2,1,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-chennai-super-kings-59th-match-1426297/full-scorecard,1,GT,CSK,Shardul Thakur,4,0,25,0,6.25,10,1,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-chennai-super-kings-59th-match-1426297/full-scorecard,1,GT,CSK,Simarjeet Singh,4,0,60,0,15.00,4,3,5,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-chennai-super-kings-59th-match-1426297/full-scorecard,1,GT,CSK,Ravindra Jadeja,2,0,29,0,14.50,0,2,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-chennai-super-kings-59th-match-1426297/full-scorecard,1,GT,CSK,Daryl Mitchell,4,0,52,0,13.00,2,4,3,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-chennai-super-kings-59th-match-1426297/full-scorecard,2,CSK,GT,Umesh Yadav,3,0,20,1,6.66,8,3,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-chennai-super-kings-59th-match-1426297/full-scorecard,2,CSK,GT,Sandeep Warrier,3,0,28,1,9.33,8,1,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-chennai-super-kings-59th-match-1426297/full-scorecard,2,CSK,GT,Kartik Tyagi,4,0,51,0,12.75,5,6,2,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-chennai-super-kings-59th-match-1426297/full-scorecard,2,CSK,GT,Noor Ahmad,2,0,25,0,12.50,3,0,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-chennai-super-kings-59th-match-1426297/full-scorecard,2,CSK,GT,Rashid Khan,4,0,38,2,9.50,10,3,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-chennai-super-kings-59th-match-1426297/full-scorecard,2,CSK,GT,Mohit Sharma,4,0,31,3,7.75,10,3,1,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-royal-challengers-bengaluru-58th-match-1426296/full-scorecard,1,RCB,PBKS,Vidwath Kaverappa,4,0,36,2,9.00,11,2,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-royal-challengers-bengaluru-58th-match-1426296/full-scorecard,1,RCB,PBKS,Arshdeep Singh,3,0,41,1,13.66,5,3,3,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-royal-challengers-bengaluru-58th-match-1426296/full-scorecard,1,RCB,PBKS,Sam Curran,3,0,50,1,16.66,2,4,4,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-royal-challengers-bengaluru-58th-match-1426296/full-scorecard,1,RCB,PBKS,Harshal Patel,4,0,38,3,9.50,7,5,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-royal-challengers-bengaluru-58th-match-1426296/full-scorecard,1,RCB,PBKS,Rahul Chahar,3,0,47,0,15.66,5,3,4,0,1
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-royal-challengers-bengaluru-58th-match-1426296/full-scorecard,1,RCB,PBKS,Liam Livingstone,3,0,28,0,9.33,4,2,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-royal-challengers-bengaluru-58th-match-1426296/full-scorecard,2,PBKS,RCB,Swapnil Singh,3,0,28,2,9.33,7,5,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-royal-challengers-bengaluru-58th-match-1426296/full-scorecard,2,PBKS,RCB,Mohammed Siraj,4,0,43,3,10.75,9,5,2,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-royal-challengers-bengaluru-58th-match-1426296/full-scorecard,2,PBKS,RCB,Yash Dayal,2,0,22,0,11.00,5,3,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-royal-challengers-bengaluru-58th-match-1426296/full-scorecard,2,PBKS,RCB,Lockie Ferguson,3,0,29,2,9.66,6,5,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-royal-challengers-bengaluru-58th-match-1426296/full-scorecard,2,PBKS,RCB,Will Jacks,1,0,5,0,5.00,1,0,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-royal-challengers-bengaluru-58th-match-1426296/full-scorecard,2,PBKS,RCB,Cameron Green,1,0,16,0,16.00,1,2,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-royal-challengers-bengaluru-58th-match-1426296/full-scorecard,2,PBKS,RCB,Karn Sharma,3,0,36,2,12.00,7,3,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-lucknow-super-giants-57th-match-1426295/full-scorecard,1,LSG,SRH,Bhuvneshwar Kumar,4,0,12,2,3.00,12,0,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-lucknow-super-giants-57th-match-1426295/full-scorecard,1,LSG,SRH,Pat Cummins,4,0,47,1,11.75,5,6,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-lucknow-super-giants-57th-match-1426295/full-scorecard,1,LSG,SRH,Shahbaz Ahmed,2,0,9,0,4.50,4,0,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-lucknow-super-giants-57th-match-1426295/full-scorecard,1,LSG,SRH,Vijayakanth Viyaskanth,4,0,27,0,6.75,8,2,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-lucknow-super-giants-57th-match-1426295/full-scorecard,1,LSG,SRH,Jaydev Unadkat,2,0,19,0,9.50,4,0,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-lucknow-super-giants-57th-match-1426295/full-scorecard,1,LSG,SRH,T Natarajan,4,0,50,0,12.50,4,8,0,3,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-lucknow-super-giants-57th-match-1426295/full-scorecard,2,SRH,LSG,Krishnappa Gowtham,2,0,29,0,14.50,5,2,3,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-lucknow-super-giants-57th-match-1426295/full-scorecard,2,SRH,LSG,Yash Thakur,2.4,0,47,0,17.62,4,6,3,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-lucknow-super-giants-57th-match-1426295/full-scorecard,2,SRH,LSG,Ravi Bishnoi,2,0,34,0,17.00,4,2,4,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-lucknow-super-giants-57th-match-1426295/full-scorecard,2,SRH,LSG,Naveen-ul-Haq,2,0,37,0,18.50,1,5,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-lucknow-super-giants-57th-match-1426295/full-scorecard,2,SRH,LSG,Ayush Badoni,1,0,19,0,19.00,0,1,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-rajasthan-royals-56th-match-1426294/full-scorecard,1,DC,RR,Trent Boult,4,0,48,1,12.00,8,7,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-rajasthan-royals-56th-match-1426294/full-scorecard,1,DC,RR,Sandeep Sharma,4,0,42,1,10.50,7,5,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-rajasthan-royals-56th-match-1426294/full-scorecard,1,DC,RR,Avesh Khan,2,0,42,0,21.00,0,5,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-rajasthan-royals-56th-match-1426294/full-scorecard,1,DC,RR,Ravichandran Ashwin,4,0,24,3,6.00,6,0,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-rajasthan-royals-56th-match-1426294/full-scorecard,1,DC,RR,Riyan Parag,2,0,17,0,8.50,4,1,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-rajasthan-royals-56th-match-1426294/full-scorecard,1,DC,RR,Yuzvendra Chahal,4,0,48,1,12.00,5,4,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-rajasthan-royals-56th-match-1426294/full-scorecard,2,RR,DC,Khaleel Ahmed,4,0,47,2,11.75,9,5,2,7,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-rajasthan-royals-56th-match-1426294/full-scorecard,2,RR,DC,Ishant Sharma,3,0,34,0,11.33,7,4,2,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-rajasthan-royals-56th-match-1426294/full-scorecard,2,RR,DC,Mukesh Kumar,3,0,30,2,10.00,7,4,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-rajasthan-royals-56th-match-1426294/full-scorecard,2,RR,DC,Axar Patel,3,0,25,1,8.33,9,2,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-rajasthan-royals-56th-match-1426294/full-scorecard,2,RR,DC,Kuldeep Yadav,4,0,25,2,6.25,10,0,2,0,1
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-rajasthan-royals-56th-match-1426294/full-scorecard,2,RR,DC,Rasikh Salam,3,0,36,1,12.00,6,1,4,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-sunrisers-hyderabad-55th-match-1426293/full-scorecard,1,SRH,MI,Nuwan Thushara,4,0,42,0,10.50,7,3,1,3,1
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-sunrisers-hyderabad-55th-match-1426293/full-scorecard,1,SRH,MI,Anshul Kamboj,4,0,42,1,10.50,9,3,2,1,2
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-sunrisers-hyderabad-55th-match-1426293/full-scorecard,1,SRH,MI,Jasprit Bumrah,4,0,23,1,5.75,9,2,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-sunrisers-hyderabad-55th-match-1426293/full-scorecard,1,SRH,MI,Hardik Pandya,4,0,31,3,7.75,7,4,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-sunrisers-hyderabad-55th-match-1426293/full-scorecard,1,SRH,MI,Piyush Chawla,4,0,33,3,8.25,7,1,2,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-sunrisers-hyderabad-55th-match-1426293/full-scorecard,2,MI,SRH,Bhuvneshwar Kumar,4,1,22,1,5.50,17,3,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-sunrisers-hyderabad-55th-match-1426293/full-scorecard,2,MI,SRH,Marco Jansen,3,0,45,1,15.00,5,5,2,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-sunrisers-hyderabad-55th-match-1426293/full-scorecard,2,MI,SRH,Pat Cummins,4,1,35,1,8.75,12,4,2,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-sunrisers-hyderabad-55th-match-1426293/full-scorecard,2,MI,SRH,T Natarajan,3.2,0,31,0,9.30,8,4,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-sunrisers-hyderabad-55th-match-1426293/full-scorecard,2,MI,SRH,Nitish Kumar Reddy,2,0,16,0,8.00,5,3,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-sunrisers-hyderabad-55th-match-1426293/full-scorecard,2,MI,SRH,Shahbaz Ahmed,1,0,11,0,11.00,1,2,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,1,KKR,LSG,Marcus Stoinis,2,0,29,0,14.50,4,2,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,1,KKR,LSG,Mohsin Khan,2,0,28,0,14.00,4,3,2,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,1,KKR,LSG,Naveen-ul-Haq,4,0,49,3,12.25,7,9,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,1,KKR,LSG,Yash Thakur,4,0,46,1,11.50,7,3,3,3,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,1,KKR,LSG,Krunal Pandya,2,0,26,0,13.00,2,0,2,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,1,KKR,LSG,Ravi Bishnoi,4,0,33,1,8.25,8,3,1,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,1,KKR,LSG,Yudhvir Singh,2,0,24,1,12.00,2,1,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,2,LSG,KKR,Vaibhav Arora,2,0,21,0,10.50,4,2,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,2,LSG,KKR,Mitchell Starc,2,0,22,1,11.00,5,5,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,2,LSG,KKR,Sunil Narine,4,0,22,1,5.50,8,1,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,2,LSG,KKR,Harshit Rana,3.1,0,24,3,7.57,8,2,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,2,LSG,KKR,Varun Chakravarthy,3,0,30,3,10.00,8,0,4,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,2,LSG,KKR,Andre Russell,2,0,17,2,8.50,4,0,1,3,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,Kagiso Rabada,3,0,24,0,8.00,7,3,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,Arshdeep Singh,4,0,42,2,10.50,7,4,2,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,Sam Curran,4,0,34,1,8.50,3,2,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,Harpreet Brar,1,0,19,0,19.00,1,3,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,Rahul Chahar,4,0,23,3,5.75,10,1,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,Harshal Patel,4,0,24,3,6.00,10,2,0,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,Mitchell Santner,3,0,10,1,3.33,11,1,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,Tushar Deshpande,4,0,35,2,8.75,11,5,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,Richard Gleeson,4,0,41,0,10.25,10,3,3,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,Ravindra Jadeja,4,0,20,3,5.00,9,1,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,Simarjeet Singh,3,0,16,2,5.33,11,1,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,Shardul Thakur,2,0,12,1,6.00,4,1,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,Swapnil Singh,1,0,1,0,1.00,5,0,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,Mohammed Siraj,4,0,29,2,7.25,13,5,0,3,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,Yash Dayal,4,0,21,2,5.25,11,2,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,Cameron Green,4,0,28,1,7.00,11,3,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,Vijaykumar Vyshak,3.3,0,23,2,6.57,10,2,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,Karn Sharma,3,0,42,1,14.00,6,5,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,2,RCB,GT,Mohit Sharma,2,0,32,0,16.00,2,4,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,2,RCB,GT,Josh Little,4,0,45,4,11.25,9,6,2,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,2,RCB,GT,Manav Suthar,2,0,26,0,13.00,4,1,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,2,RCB,GT,Noor Ahmad,4,0,23,2,5.75,13,4,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,2,RCB,GT,Rashid Khan,1.4,0,25,0,15.00,1,3,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,Nuwan Thushara,4,0,42,3,10.50,11,3,3,3,1
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,Jasprit Bumrah,3.5,0,18,3,4.69,15,1,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,Gerald Coetzee,2,0,24,0,12.00,3,3,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,Hardik Pandya,4,0,44,2,11.00,9,2,4,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,Naman Dhir,3,0,25,0,8.33,3,2,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,Piyush Chawla,3,0,15,1,5.00,8,1,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,2,MI,KKR,Vaibhav Arora,3,0,35,0,11.66,5,5,1,1,1
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,2,MI,KKR,Mitchell Starc,3.5,0,33,4,8.60,12,1,3,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,2,MI,KKR,Varun Chakravarthy,4,0,22,2,5.50,11,2,0,0,0
