Match_URL,Innings,Batting_Team,Bowling_Team,Position,Player,Out_Status,Runs,Balls,Fours,Sixes,SR
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-mumbai-indians-38th-match-1426276/full-scorecard,1,MI,RR,6,Nehal Wadhera,out,49,24,3,4,204.16
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-mumbai-indians-38th-match-1426276/full-scorecard,1,MI,RR,7,Hardik Pandya (c),out,10,10,1,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-mumbai-indians-38th-match-1426276/full-scorecard,1,MI,RR,8,Tim David,out,3,5,0,0,60.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-mumbai-indians-38th-match-1426276/full-scorecard,1,MI,RR,9,Gerald Coetzee,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-mumbai-indians-38th-match-1426276/full-scorecard,1,MI,RR,10,Piyush Chawla,not out,1,1,0,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-mumbai-indians-38th-match-1426276/full-scorecard,1,MI,RR,11,Jasprit Bumrah,not out,2,1,0,0,200.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-mumbai-indians-38th-match-1426276/full-scorecard,2,RR,MI,1,Yashasvi Jaiswal,not out,104,60,9,7,173.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-mumbai-indians-38th-match-1426276/full-scorecard,2,RR,MI,2,Jos Buttler,out,35,25,6,0,140.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-mumbai-indians-38th-match-1426276/full-scorecard,2,RR,MI,3,Sanju Samson (c)†,not out,38,28,2,2,135.71
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,1,PBKS,GT,1,Sam Curran (c),out,20,19,2,0,105.26
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,1,PBKS,GT,2,Prabhsimran Singh,out,35,21,3,3,166.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,1,PBKS,GT,3,Rilee Rossouw,out,9,7,2,0,128.57
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,1,PBKS,GT,4,Jitesh Sharma †,out,13,12,0,1,108.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,1,PBKS,GT,5,Liam Livingstone,out,6,9,1,0,66.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,1,PBKS,GT,6,Shashank Singh,out,8,12,0,0,66.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,1,PBKS,GT,7,Ashutosh Sharma,out,3,8,0,0,37.50
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,1,PBKS,GT,8,Harpreet Singh,out,14,19,0,0,73.68
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,1,PBKS,GT,9,Harpreet Brar,out,29,12,4,1,241.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,1,PBKS,GT,10,Harshal Patel,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,1,PBKS,GT,11,Kagiso Rabada,not out,1,1,0,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,2,GT,PBKS,1,Wriddhiman Saha †,out,13,11,1,0,118.18
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,2,GT,PBKS,2,Shubman Gill (c),out,35,29,5,0,120.68
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,2,GT,PBKS,3,Sai Sudharsan,out,31,34,3,0,91.17
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,2,GT,PBKS,4,David Miller,out,4,6,0,0,66.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,2,GT,PBKS,5,Azmatullah Omarzai,out,13,10,0,1,130.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,2,GT,PBKS,6,Rahul Tewatia,not out,36,18,7,0,200.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,2,GT,PBKS,7,M Shahrukh Khan,out,8,4,0,1,200.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,2,GT,PBKS,8,Rashid Khan,out,3,3,0,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-gujarat-titans-37th-match-1426275/full-scorecard,2,GT,PBKS,9,Sai Kishore,not out,0,0,0,0,-
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,1,KKR,RCB,1,Phil Salt †,out,48,14,7,3,342.85
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,1,KKR,RCB,2,Sunil Narine,out,10,15,2,0,66.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,1,KKR,RCB,3,Angkrish Raghuvanshi,out,3,4,0,0,75.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,1,KKR,RCB,4,Venkatesh Iyer,out,16,8,3,0,200.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,1,KKR,RCB,5,Shreyas Iyer (c),out,50,36,7,1,138.88
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,1,KKR,RCB,6,Rinku Singh,out,24,16,2,1,150.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,1,KKR,RCB,7,Andre Russell,not out,27,20,4,0,135.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,1,KKR,RCB,8,Ramandeep Singh,not out,24,9,2,2,266.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,2,RCB,KKR,1,Virat Kohli,out,18,7,1,2,257.14
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,2,RCB,KKR,2,Faf du Plessis (c),out,7,7,1,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,2,RCB,KKR,3,Will Jacks,out,55,32,4,5,171.87
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,2,RCB,KKR,4,Rajat Patidar,out,52,23,3,5,226.08
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,2,RCB,KKR,5,Cameron Green,out,6,4,0,1,150.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,2,RCB,KKR,6,Suyash Prabhudessai,out,24,18,3,0,133.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,2,RCB,KKR,7,Mahipal Lomror,out,4,3,1,0,133.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,2,RCB,KKR,8,Dinesh Karthik †,out,25,18,3,1,138.88
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,2,RCB,KKR,9,Karn Sharma,out,20,7,0,3,285.71
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,2,RCB,KKR,10,Mohammed Siraj,not out,0,0,0,0,-
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-royal-challengers-bengaluru-36th-match-1426274/full-scorecard,2,RCB,KKR,11,Lockie Ferguson,out,1,1,0,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,1,SRH,DC,1,Travis Head,out,89,32,11,6,278.12
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,1,SRH,DC,2,Abhishek Sharma,out,46,12,2,6,383.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,1,SRH,DC,3,Aiden Markram,out,1,3,0,0,33.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,1,SRH,DC,4,Heinrich Klaasen †,out,15,8,0,2,187.50
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,1,SRH,DC,5,Nitish Kumar Reddy,out,37,27,2,2,137.03
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,1,SRH,DC,6,Shahbaz Ahmed,not out,59,29,2,5,203.44
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,1,SRH,DC,7,Abdul Samad,out,13,8,1,1,162.50
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,1,SRH,DC,8,Pat Cummins (c),out,1,1,0,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,1,SRH,DC,9,Washington Sundar,not out,0,0,0,0,-
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,2,DC,SRH,1,Prithvi Shaw,out,16,5,4,0,320.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,2,DC,SRH,2,David Warner,out,1,3,0,0,33.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,2,DC,SRH,3,Jake Fraser-McGurk,out,65,18,5,7,361.11
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,2,DC,SRH,4,Abishek Porel,out,42,22,7,1,190.90
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,2,DC,SRH,5,Tristan Stubbs,out,10,11,0,0,90.90
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,2,DC,SRH,6,Rishabh Pant (c)†,out,44,35,5,1,125.71
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,2,DC,SRH,7,Lalit Yadav,out,7,8,1,0,87.50
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,2,DC,SRH,8,Axar Patel,out,6,8,0,0,75.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,2,DC,SRH,9,Anrich Nortje,out,0,2,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,2,DC,SRH,10,Kuldeep Yadav,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-sunrisers-hyderabad-35th-match-1426273/full-scorecard,2,DC,SRH,11,Mukesh Kumar,not out,0,2,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-chennai-super-kings-34th-match-1426272/full-scorecard,1,CSK,LSG,1,Ajinkya Rahane,out,36,24,5,1,150.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-chennai-super-kings-34th-match-1426272/full-scorecard,1,CSK,LSG,2,Rachin Ravindra,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-chennai-super-kings-34th-match-1426272/full-scorecard,1,CSK,LSG,3,Ruturaj Gaikwad (c),out,17,13,1,0,130.76
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-chennai-super-kings-34th-match-1426272/full-scorecard,1,CSK,LSG,4,Ravindra Jadeja,not out,57,40,5,1,142.50
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-chennai-super-kings-34th-match-1426272/full-scorecard,1,CSK,LSG,5,Shivam Dube,out,3,8,0,0,37.50
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-chennai-super-kings-34th-match-1426272/full-scorecard,1,CSK,LSG,6,Sameer Rizvi,out,1,5,0,0,20.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-chennai-super-kings-34th-match-1426272/full-scorecard,1,CSK,LSG,7,Moeen Ali,out,30,20,0,3,150.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-chennai-super-kings-34th-match-1426272/full-scorecard,1,CSK,LSG,8,MS Dhoni †,not out,28,9,3,2,311.11
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-chennai-super-kings-34th-match-1426272/full-scorecard,2,LSG,CSK,1,Quinton de Kock,out,54,43,5,1,125.58
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-chennai-super-kings-34th-match-1426272/full-scorecard,2,LSG,CSK,2,KL Rahul (c)†,out,82,53,9,3,154.71
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-chennai-super-kings-34th-match-1426272/full-scorecard,2,LSG,CSK,3,Nicholas Pooran,not out,23,12,3,1,191.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-chennai-super-kings-34th-match-1426272/full-scorecard,2,LSG,CSK,4,Marcus Stoinis,not out,8,7,1,0,114.28
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,1,MI,PBKS,1,Ishan Kishan †,out,8,8,1,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,1,MI,PBKS,2,Rohit Sharma,out,36,25,2,3,144.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,1,MI,PBKS,3,Suryakumar Yadav,out,78,53,7,3,147.16
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,1,MI,PBKS,4,Tilak Varma,not out,34,18,2,2,188.88
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,1,MI,PBKS,5,Hardik Pandya (c),out,10,6,0,1,166.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,1,MI,PBKS,6,Tim David,out,14,7,2,1,200.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,1,MI,PBKS,7,Romario Shepherd,out,1,2,0,0,50.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,1,MI,PBKS,8,Mohammad Nabi,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,2,PBKS,MI,1,Sam Curran (c),out,6,7,1,0,85.71
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,2,PBKS,MI,2,Prabhsimran Singh,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,2,PBKS,MI,3,Rilee Rossouw,out,1,3,0,0,33.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,2,PBKS,MI,4,Liam Livingstone,out,1,2,0,0,50.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,2,PBKS,MI,5,Harpreet Singh,out,13,15,2,0,86.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,2,PBKS,MI,6,Shashank Singh,out,41,25,2,3,164.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,2,PBKS,MI,7,Jitesh Sharma †,out,9,9,1,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,2,PBKS,MI,8,Ashutosh Sharma,out,61,28,2,7,217.85
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,2,PBKS,MI,9,Harpreet Brar,out,21,20,2,1,105.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,2,PBKS,MI,10,Harshal Patel,not out,1,4,0,0,25.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-mumbai-indians-33rd-match-1426271/full-scorecard,2,PBKS,MI,11,Kagiso Rabada,out,8,3,0,1,266.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,1,GT,DC,1,Wriddhiman Saha †,out,2,10,0,0,20.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,1,GT,DC,2,Shubman Gill (c),out,8,6,2,0,133.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,1,GT,DC,3,Sai Sudharsan,out,12,9,2,0,133.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,1,GT,DC,4,David Miller,out,2,6,0,0,33.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,1,GT,DC,5,Abhinav Manohar,out,8,14,1,0,57.14
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,1,GT,DC,6,Rahul Tewatia,out,10,15,1,0,66.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,1,GT,DC,7,M Shahrukh Khan,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,1,GT,DC,8,Rashid Khan,out,31,24,2,1,129.16
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,1,GT,DC,9,Mohit Sharma,out,2,14,0,0,14.28
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,1,GT,DC,10,Noor Ahmad,out,1,7,0,0,14.28
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,1,GT,DC,11,Spencer Johnson,not out,1,1,0,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,2,DC,GT,1,Prithvi Shaw,out,7,6,1,0,116.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,2,DC,GT,2,Jake Fraser-McGurk,out,20,10,2,2,200.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,2,DC,GT,3,Abishek Porel,out,15,7,2,1,214.28
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,2,DC,GT,4,Shai Hope,out,19,10,1,2,190.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,2,DC,GT,5,Rishabh Pant (c)†,not out,16,11,1,1,145.45
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-delhi-capitals-32nd-match-1426270/full-scorecard,2,DC,GT,6,Sumit Kumar,not out,9,9,2,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,1,KKR,RR,1,Phil Salt †,out,10,13,1,0,76.92
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,1,KKR,RR,2,Sunil Narine,out,109,56,13,6,194.64
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,1,KKR,RR,3,Angkrish Raghuvanshi,out,30,18,5,0,166.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,1,KKR,RR,4,Shreyas Iyer (c),out,11,7,1,1,157.14
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,1,KKR,RR,5,Andre Russell,out,13,10,2,0,130.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,1,KKR,RR,6,Rinku Singh,not out,20,9,1,2,222.22
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,1,KKR,RR,7,Venkatesh Iyer,out,8,6,1,0,133.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,1,KKR,RR,8,Ramandeep Singh,not out,1,1,0,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,2,RR,KKR,1,Yashasvi Jaiswal,out,19,9,3,1,211.11
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,2,RR,KKR,2,Jos Buttler,not out,107,60,9,6,178.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,2,RR,KKR,3,Sanju Samson (c)†,out,12,8,2,0,150.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,2,RR,KKR,4,Riyan Parag,out,34,14,4,2,242.85
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,2,RR,KKR,5,Dhruv Jurel,out,2,4,0,0,50.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,2,RR,KKR,6,Ravichandran Ashwin,out,8,11,1,0,72.72
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,2,RR,KKR,7,Shimron Hetmyer,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,2,RR,KKR,8,Rovman Powell,out,26,13,1,3,200.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,2,RR,KKR,9,Trent Boult,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-rajasthan-royals-31st-match-1426269/full-scorecard,2,RR,KKR,10,Avesh Khan,not out,0,0,0,0,-
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-sunrisers-hyderabad-30th-match-1426268/full-scorecard,1,SRH,RCB,1,Abhishek Sharma,out,34,22,2,2,154.54
